values,cdf
-0.6926201815889269,0.228486646884273
-0.6901726990134902,0.2314540059347181
-0.6892829712729031,0.2344213649851632
-0.6857251784594708,0.23738872403560832
-0.6845248530342332,0.2403560830860534
-0.67266741396642,0.2433234421364985
-0.6702275842223265,0.24629080118694363
-0.6626036922094475,0.24925816023738873
-0.6574228560872575,0.2522255192878338
-0.6515829117076049,0.2551928783382789
-0.6301712642551741,0.258160237388724
-0.6283204376535223,0.26112759643916916
-0.6251928473793305,0.26409495548961426
-0.6229472601848799,0.26706231454005935
-0.6225510520681421,0.27002967359050445
-0.6207904513511161,0.27299703264094954
-0.6150278622196055,0.27596439169139464
-0.6137089134682758,0.2789317507418398
-0.6111597270306481,0.2818991097922849
-0.6020700134155875,0.28486646884273
-0.5948776326446423,0.2878338278931751
-0.5891821346333618,0.29080118694362017
-0.5868177842778174,0.29376854599406527
-0.5855046302692037,0.29673590504451036
-0.5819604496000356,0.2997032640949555
-0.5631784960611155,0.3026706231454006
-0.5626987474107923,0.3056379821958457
-0.5569881161158233,0.3086053412462908
-0.552588729158133,0.3115727002967359
-0.549802545856783,0.314540059347181
-0.542972811551414,0.31750741839762614
-0.5405819375520174,0.32047477744807124
-0.5072890367620401,0.32344213649851633
-0.5068134184994313,0.3264094955489614
-0.5059055457575299,0.3293768545994065
-0.5025345616588349,0.3323442136498516
-0.4860075101078573,0.3353115727002967
-0.47963237746635085,0.33827893175074186
-0.4704683505635363,0.34124629080118696
-0.47008140020792116,0.34421364985163205
-0.46608452912334825,0.34718100890207715
-0.465096413777061,0.35014836795252224
-0.4635072134068812,0.35311572700296734
-0.4615319337932264,0.3560830860534125
-0.452350561112474,0.3590504451038576
-0.43945849895965367,0.3620178041543027
-0.41268539225689266,0.3649851632047478
-0.4115349401347049,0.36795252225519287
-0.3999140916411139,0.37091988130563797
-0.3954925458068239,0.37388724035608306
-0.39107399702273155,0.3768545994065282
-0.36682518761607935,0.3798219584569733
-0.3627642260016191,0.3827893175074184
-0.3581986609154049,0.3857566765578635
-0.3540164055755815,0.3887240356083086
-0.3462925288057298,0.3916913946587537
-0.3278006430513424,0.39465875370919884
-0.32687531714735796,0.39762611275964393
-0.3217462654572787,0.40059347181008903
-0.3164533071366846,0.4035608308605341
-0.3066347490200206,0.4065281899109792
-0.3048740029624426,0.4094955489614243
-0.29850568890554274,0.4124629080118694
-0.2942356704371453,0.41543026706231456
-0.2897174748539511,0.41839762611275966
-0.2747208888665608,0.42136498516320475
-0.2716755956793326,0.42433234421364985
-0.2611322631939888,0.42729970326409494
-0.24732217616685623,0.43026706231454004
-0.24653271008086286,0.4332344213649852
-0.24482945454182484,0.4362017804154303
-0.23159218272461563,0.4391691394658754
-0.224590052877799,0.4421364985163205
-0.20660070367765987,0.44510385756676557
-0.20453609368298872,0.44807121661721067
-0.1972737180590262,0.45103857566765576
-0.19657265283678899,0.4540059347181009
-0.1897720858762861,0.456973293768546
-0.18948372725258694,0.4599406528189911
-0.17758969530779112,0.4629080118694362
-0.17298592115398517,0.4658753709198813
-0.17179441994157307,0.4688427299703264
-0.16781048580234603,0.47181008902077154
-0.16764628287333935,0.47477744807121663
-0.16198270068751114,0.47774480712166173
-0.16067008760658338,0.4807121661721068
-0.15993186036982837,0.4836795252225519
-0.1431796450796395,0.486646884272997
-0.13749587896612853,0.4896142433234421
-0.1209220401574671,0.49258160237388726
-0.11753884251812509,0.49554896142433236
-0.11676461772768662,0.49851632047477745
-0.11179538487198216,0.5014836795252225
-0.11012622126298029,0.5044510385756676
-0.10735878251348552,0.5074183976261127
-0.10719602428360725,0.5103857566765578
-0.10410440903700947,0.5133531157270029
-0.10203059150520707,0.516320474777448
-0.0942695857766663,0.5192878338278932
-0.0686124679721709,0.5222551928783383
-0.0672775780280166,0.5252225519287834
-0.057658001693838,0.5281899109792285
-0.0490605121041922,0.5311572700296736
-0.04801179887619424,0.5341246290801187
-0.047648797043067764,0.5370919881305638
-0.047285842646176794,0.5400593471810089
-0.04099772079522509,0.543026706231454
-0.03958771697342452,0.5459940652818991
-0.03656728345065224,0.5489614243323442
-0.029203095420531126,0.5519287833827893
-0.02900200245454847,0.5548961424332344
-0.028117259839043212,0.5578635014836796
-0.02128446841908776,0.5608308605341247
-0.014779682246305686,0.5637982195845698
-0.01040651931551208,0.5667655786350149
-0.008200937975218286,0.56973293768546
-0.007118470348579562,0.5727002967359051
-0.0066374364361549126,0.5756676557863502
-0.005394897140143138,0.5786350148367952
0.007498007524512979,0.5816023738872403
0.021005175691920393,0.5845697329376854
0.02579417656201976,0.5875370919881305
0.05981837272564936,0.5905044510385756
0.06275518498183057,0.5934718100890207
0.08122006041284437,0.5964391691394659
0.08410811868784981,0.599406528189911
0.08659953292412409,0.6023738872403561
0.09853000937063325,0.6053412462908012
0.127715231091817,0.6083086053412463
0.1321156877963848,0.6112759643916914
0.13242989560622473,0.6142433234421365
0.14400636313362575,0.6172106824925816
0.1557199028848624,0.6201780415430267
0.16014158572142068,0.6231454005934718
0.16971858429307873,0.6261127596439169
0.1713590508196307,0.629080118694362
0.17951637051209623,0.6320474777448071
0.18084245337777768,0.6350148367952523
0.1811544737920188,0.6379821958456974
