values,cdf
-0.9340712740391549,0.32222222222222224
-0.9312371260549501,0.325
-0.9310880015162237,0.3277777777777778
-0.9222969226635719,0.33055555555555555
-0.9202129988102494,0.3333333333333333
-0.9199153608782744,0.33611111111111114
-0.9187249727462752,0.3388888888888889
-0.9047574709251319,0.3416666666666667
-0.8536524757781898,0.34444444444444444
-0.8490970354512524,0.3472222222222222
-0.8477752004691237,0.35
-0.8246216146510951,0.3527777777777778
-0.8030219833951525,0.35555555555555557
-0.8002552145834438,0.35833333333333334
-0.7922540041041938,0.3611111111111111
-0.7890567829899537,0.3638888888888889
-0.7870231565469976,0.36666666666666664
-0.7829581609149584,0.36944444444444446
-0.7829581609149584,0.37222222222222223
-0.7829581609149584,0.375
-0.7826679191343417,0.37777777777777777
-0.7820874815574671,0.38055555555555554
-0.7786061427767674,0.38333333333333336
-0.7606542429081095,0.3861111111111111
-0.755164550802398,0.3888888888888889
-0.7447779973988499,0.39166666666666666
-0.7344109585848302,0.39444444444444443
-0.66593122564348,0.3972222222222222
-0.6581219884646168,0.4
-0.6511738792696307,0.4027777777777778
-0.62685288989665,0.40555555555555556
-0.6182528000402276,0.4083333333333333
-0.5855243483354946,0.4111111111111111
-0.5691616224583823,0.41388888888888886
-0.5422737000933034,0.4166666666666667
-0.5422737000933034,0.41944444444444445
-0.5378279729283375,0.4222222222222222
-0.5301950537151747,0.425
-0.5229879525444455,0.42777777777777776
-0.5086012602425957,0.4305555555555556
-0.5021115641690745,0.43333333333333335
-0.4869519107932237,0.4361111111111111
-0.4762268380213565,0.4388888888888889
-0.4762268380213565,0.44166666666666665
-0.47169539870322114,0.4444444444444444
-0.4688136360881465,0.44722222222222224
-0.4430798306650461,0.45
-0.4181415458250729,0.4527777777777778
-0.4116183450833651,0.45555555555555555
-0.4037460589503387,0.4583333333333333
-0.40225426023928396,0.46111111111111114
-0.3897925927427276,0.4638888888888889
-0.3850588481965891,0.4666666666666667
-0.3742535084156781,0.46944444444444444
-0.35916011167075673,0.4722222222222222
-0.3570071439924913,0.475
-0.3399464737514236,0.4777777777777778
-0.3360578075626885,0.48055555555555557
-0.3250764394831009,0.48333333333333334
-0.2978471985170912,0.4861111111111111
-0.2943859984220705,0.4888888888888889
-0.280960156432519,0.49166666666666664
-0.24403353769634986,0.49444444444444446
-0.2328299324396705,0.49722222222222223
-0.21888848516205414,0.5
-0.1553904910464538,0.5027777777777778
-0.15006498484624262,0.5055555555555555
-0.09540068525089379,0.5083333333333333
-0.09025758937212537,0.5111111111111111
-0.07857367303836031,0.5138888888888888
-0.07831714243845199,0.5166666666666667
-0.06934556168736784,0.5194444444444445
-0.06883330987946754,0.5222222222222223
-0.06857720057124873,0.525
-0.03665024622180141,0.5277777777777778
-0.026596879473580467,0.5305555555555556
-0.0207508302210881,0.5333333333333333
-0.015164318714864096,0.5361111111111111
-0.014529818996212711,0.5388888888888889
-0.013514759860473489,0.5416666666666666
-0.01148515976154948,0.5444444444444444
-0.007301289239443338,0.5472222222222223
0.007635273486974834,0.55
0.03425120933165953,0.5527777777777778
0.052347994332414036,0.5555555555555556
0.0547316944935188,0.5583333333333333
0.06838836117453942,0.5611111111111111
0.06838836117453942,0.5638888888888889
0.080265720485605,0.5666666666666667
0.0803906207578844,0.5694444444444444
0.08663233444038741,0.5722222222222222
0.09274294758375924,0.575
0.10656250252901096,0.5777777777777777
0.11712370033714978,0.5805555555555556
0.12655105391638113,0.5833333333333334
0.1290294965676052,0.5861111111111111
0.13138307739034066,0.5888888888888889
0.13138307739034066,0.5916666666666667
0.14894409862864735,0.5944444444444444
0.157335624891458,0.5972222222222222
0.1575822589092387,0.6
0.15955497041480696,0.6027777777777777
0.17027038908829084,0.6055555555555555
0.17223898535232265,0.6083333333333333
0.18501935258037017,0.6111111111111112
0.1913994863083735,0.6138888888888889
0.19483217682507348,0.6166666666666667
0.19667032301689838,0.6194444444444445
0.1998551305144404,0.6222222222222222
0.1998551305144404,0.625
0.21025540957326805,0.6277777777777778
0.21196669764617823,0.6305555555555555
0.21196669764617823,0.6333333333333333
0.21196669764617823,0.6361111111111111
0.21196669764617823,0.6388888888888888
0.23648320657045155,0.6416666666666667
0.2367266587138847,0.6444444444444445
0.2367266587138847,0.6472222222222223
0.24451201976405232,0.65
0.2598105983093819,0.6527777777777778
0.2652651406123608,0.6555555555555556
0.2762806505693989,0.6583333333333333
0.2762806505693989,0.6611111111111111
0.28317042983086366,0.6638888888888889
0.2882421741208002,0.6666666666666666
0.2896904762712558,0.6694444444444444
0.29343034667726886,0.6722222222222223
0.2948774286441516,0.675
0.29632417057748645,0.6777777777777778
0.3031915576331526,0.6805555555555556
0.3045159621497738,0.6833333333333333
0.30511787012768415,0.6861111111111111
0.31413944515471875,0.6888888888888889
0.31498078588973977,0.6916666666666667
0.3237479393886052,0.6944444444444444
0.3295058668478675,0.6972222222222222
0.33621667448461284,0.7
0.3375340132506359,0.7027777777777777
0.3588120564434452,0.7055555555555556
0.36572959295567337,0.7083333333333334
0.37870895639610536,0.7111111111111111
0.3796605020725917,0.7138888888888889
0.38049298496460415,0.7166666666666667
0.38916795145498523,0.7194444444444444
0.3981865802922079,0.7222222222222222
0.39949082567750566,0.725
0.40612638659162403,0.7277777777777777
0.4295313348373373,0.7305555555555555
0.4316547092926884,0.7333333333333333
0.43365945566309794,0.7361111111111112
0.4509678397537314,0.7388888888888889
