date_time,0
1970-01-31 00:00:00+00:00,94.28589554554148
1970-02-28 00:00:00+00:00,20.937072275581855
1970-03-31 00:00:00+00:00,59.14088061842578
1970-04-30 00:00:00+00:00,-44.87869584313436
1970-05-31 00:00:00+00:00,-75.81048476636626
1970-06-30 00:00:00+00:00,-89.70660777570001
1970-07-31 00:00:00+00:00,-128.34340346949045
1970-08-31 00:00:00+00:00,-132.64012645143248
1970-09-30 00:00:00+00:00,-91.38035690496956
1970-10-31 00:00:00+00:00,14.702752280804162
1970-11-30 00:00:00+00:00,-15.180385963994148
1970-12-31 00:00:00+00:00,54.33386822730668
1971-01-31 00:00:00+00:00,63.33380242549583
1971-02-28 00:00:00+00:00,58.048615829215194
1971-03-31 00:00:00+00:00,203.63003783392418
1971-04-30 00:00:00+00:00,-14.554428588715353
1971-05-31 00:00:00+00:00,-29.99113622053899
1971-06-30 00:00:00+00:00,-43.37816299161692
1971-07-31 00:00:00+00:00,-11.706238996232997
1971-08-31 00:00:00+00:00,-97.30031689400201
1971-09-30 00:00:00+00:00,-26.67206393235142
1971-10-31 00:00:00+00:00,2.808756875324022
1971-11-30 00:00:00+00:00,29.000794132942673
1971-12-31 00:00:00+00:00,47.172606060608025
1972-01-31 00:00:00+00:00,47.21304599499267
1972-02-29 00:00:00+00:00,102.85369251252001
1972-03-31 00:00:00+00:00,-16.262847844139856
1972-04-30 00:00:00+00:00,76.625746822599
1972-05-31 00:00:00+00:00,-57.11256054109509
1972-06-30 00:00:00+00:00,-121.52351576479582
1972-07-31 00:00:00+00:00,28.957941210663108
1972-08-31 00:00:00+00:00,-87.88280423834614
1972-09-30 00:00:00+00:00,29.125341424835582
1972-10-31 00:00:00+00:00,127.79515331018371
1972-11-30 00:00:00+00:00,-18.01479095438839
1972-12-31 00:00:00+00:00,-15.132140264738773
1973-01-31 00:00:00+00:00,46.89819879354249
1973-02-28 00:00:00+00:00,46.3832258675191
1973-03-31 00:00:00+00:00,48.34829702556149
1973-04-30 00:00:00+00:00,15.517538996098097
1973-05-31 00:00:00+00:00,-90.27787067956497
