values,cdf
-3.2365557287104414,0.002777777777777778
-3.1778990596358776,0.005555555555555556
-2.9923173259333726,0.008333333333333333
-2.9672583577690412,0.011111111111111112
-2.9006175440427713,0.013888888888888888
-2.83872404019522,0.016666666666666666
-2.817891894816784,0.019444444444444445
-2.8073785017357786,0.022222222222222223
-2.8063476681635473,0.025
-2.7617684299319465,0.027777777777777776
-2.761129799923926,0.030555555555555555
-2.7539187471783606,0.03333333333333333
-2.748055210402085,0.03611111111111111
-2.7316470923256304,0.03888888888888889
-2.7187731892213876,0.041666666666666664
-2.6530000292286897,0.044444444444444446
-2.6367008895714728,0.04722222222222222
-2.6342074105088793,0.05
-2.472010460780126,0.05277777777777778
-2.4660906979558823,0.05555555555555555
-2.4558372767468812,0.058333333333333334
-2.454210602950834,0.06111111111111111
-2.354545746938073,0.06388888888888888
-2.341611828207384,0.06666666666666667
-2.2935732714970696,0.06944444444444445
-2.2682575339584607,0.07222222222222222
-2.2462459431058677,0.075
-2.173527068034391,0.07777777777777778
-2.150696120058179,0.08055555555555556
-2.1494431081816145,0.08333333333333333
-2.0677630126145585,0.08611111111111111
-2.013821963449917,0.08888888888888889
-1.965628641337767,0.09166666666666666
-1.935518222564204,0.09444444444444444
-1.9044780541773147,0.09722222222222222
-1.820254419165915,0.1
-1.8178386894363527,0.10277777777777777
-1.815048432651595,0.10555555555555556
-1.7631955710046918,0.10833333333333334
-1.7393234139125833,0.1111111111111111
-1.7353014657383365,0.11388888888888889
-1.6860498539325621,0.11666666666666667
-1.654038820468575,0.11944444444444445
-1.6336277765834348,0.12222222222222222
-1.6321725566964347,0.125
-1.6284842568980389,0.12777777777777777
-1.6154641202207696,0.13055555555555556
-1.5949298945327066,0.13333333333333333
-1.5318166947159186,0.1361111111111111
-1.4999294227659128,0.1388888888888889
-1.4941918316523892,0.14166666666666666
-1.4692755114211922,0.14444444444444443
-1.4293360741970664,0.14722222222222223
-1.4097422736466227,0.15
-1.393006133810956,0.1527777777777778
